no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
5,1,0,5300000.0,14600000.0,16,855.0,4200000.0,1600000.0,11200000.0,7400000.0,0
3,0,1,1400000.0,5400000.0,20,462.962861947506,1700000.0,1300000.0,2900000.0,800000.0,1
2,0,1,1600000.0,3800000.0,12,532.0,3200000.0,1400000.0,5400000.0,1100000.0,1
3,0,1,3400000.0,8500000.0,6,584.0,4200000.0,4700000.0,6800000.0,3700000.0,0
3,0,0,7800000.0,28700000.0,4,447.0,7200000.0,9500000.0,20100000.0,7612471.504927358,0
4,1,0,7100000.0,19900000.0,14,852.0,4700000.0,3200000.0,19700000.0,7600000.0,0
1,1,1,6000000.0,13100000.0,2,368.0,9900000.0,2200000.0,13700000.0,4900000.0,1
3,1,1,8200000.0,28900000.0,10,447.0,4400000.0,7046003.471697938,29400000.0,6800000.0,1
4,0,0,3900000.0,11400000.0,20,867.0,3800000.0,1100000.0,13600000.0,3200000.0,0
5,1,1,8400000.0,17600000.0,12,397.0,13400000.0,6964239.739767544,24500000.0,7900000.0,1
4,0,0,5050352.336527708,19400000.0,20,798.0,6400000.0,13700000.0,20300000.0,5907039.112257588,0
1,1,1,8300000.0,26300000.0,20,530.0,11161658.167481419,11000000.0,25307537.00312926,8000000.0,1
4,0,0,2500000.0,9900000.0,16,356.0,5500000.0,2600000.0,6100000.0,2300000.0,1
3,0,0,6100000.0,24000000.0,18,718.0,4100000.0,3400000.0,16600000.0,6800000.0,0
3,1,0,5000000.0,13000000.0,10,459.0,2900000.0,3400000.0,18200000.0,7200000.0,1
3,1,0,5002452.489834345,22200000.0,8,571.0,4400000.0,8600000.0,24400000.0,10500000.0,0
2,0,0,5700000.0,20500000.0,8,412.0,5800000.0,4300000.0,21200000.0,4900000.0,1
1,0,1,5000000.0,12500000.0,20,604.0,4100000.0,4136763.384471232,12200000.0,7400000.0,0
4,1,1,8600000.0,20600000.0,16,449.0,10800000.0,10600000.0,28700000.0,5400000.0,1
5,1,0,1400000.0,5300000.0,12,778.0,1600000.0,700000.0,4400000.0,700000.0,0
3,0,0,5900000.0,21200000.0,16,476.0,11700000.0,4800000.0,14800000.0,7700000.0,1
4,0,1,4100000.0,10400000.0,12,727.0,11900000.0,5900000.0,16400000.0,4400000.0,0
3,0,0,7400000.0,18500000.0,8,818.0,10400000.0,8800000.0,28000000.0,8400000.0,0
1,0,1,7100000.0,19300000.0,16,738.0,7200000.0,5998330.215984311,24300000.0,3600000.0,0
5,0,1,5300000.0,18200000.0,16,546.0,14600000.0,7900000.0,13400000.0,4000000.0,1
2,1,0,6600000.0,14100000.0,2,471.0,10800000.0,11400000.0,20700000.0,6000000.0,1
3,1,0,2800000.0,10600000.0,4,860.0,5200000.0,4700000.0,6700000.0,2900000.0,0
1,1,1,1600000.0,4400000.0,4,364.0,2500000.0,700000.0,4300000.0,2400000.0,1
0,0,1,8500000.0,25300000.0,20,557.0,13000000.0,5100000.0,23900000.0,7100000.0,0
1,1,1,5200000.0,20700000.0,12,612.0,2200000.0,2600000.0,16500000.0,3200000.0,0
2,1,1,6400000.0,19300000.0,6,414.0,7200000.0,1800000.0,19100000.0,3900000.0,1
5,0,0,1300000.0,2900000.0,4,372.0,1700000.0,1445069.3722325326,2800000.0,600000.0,1
0,0,0,5600000.0,11600000.0,12,466.0,15000000.0,7400000.0,21800000.0,7500000.0,1
3,0,1,9000000.0,19800000.0,20,348.0,8600000.0,9200000.0,25300000.0,6000000.0,1
1,1,1,7800000.0,17200000.0,4,597.0,3700000.0,12700000.0,17400000.0,8500000.0,0
4,1,1,4000000.0,11000000.0,8,791.0,500000.0,4700000.0,10300000.0,3000000.0,0
0,0,1,700000.0,1800000.0,12,400.0,1500000.0,1100000.0,2200000.0,896210.010870336,1
5,0,1,7300000.0,18700000.0,16,813.0,6600000.0,8200000.0,20000000.0,5800000.0,0
0,1,1,5200000.0,15400000.0,4,675.0,15300000.0,8800000.0,12800000.0,2900000.0,0
1,1,0,6200000.0,18200000.0,18,463.864044172121,3100000.0,12000000.0,19200000.0,3400000.0,1
4,0,0,1100000.0,3600000.0,8,693.0,2400000.0,1300000.0,3800000.0,1500000.0,0
1,1,1,5600000.0,13700000.0,8,491.0,10100000.0,3700000.0,18500000.0,4200000.0,1
5,0,1,3400000.0,9800000.0,8,559.0,3500000.0,2900000.0,8300000.0,2200000.0,0
4,0,0,1500000.0,4900000.0,16,392.0,1800000.0,1100000.0,3000000.0,2000000.0,1
2,1,0,5800000.0,18600000.0,18,532.0,10900000.0,900000.0,12300000.0,6700000.0,1
4,1,0,5010261.084840388,29400000.0,8,592.0,8760587.666497774,6026102.903093694,18318931.99291901,9000000.0,0
5,1,0,8300000.0,23100000.0,4,459.0,5500000.0,6980937.907698832,28400000.0,5500000.0,1
4,0,1,5041730.944038166,15102430.358955598,4,627.0,7229871.363167184,500000.0,14726490.276091335,700000.0,0
4,0,0,1900000.0,6100000.0,2,462.0,2100000.0,3300000.0,5400000.0,2500000.0,0
1,1,1,4974053.045425059,24700000.0,14,600.0,13600000.0,5806682.142551785,17424755.34271348,6700000.0,0
5,1,0,1800000.0,6200000.0,18,366.0,3500000.0,2400000.0,6300000.0,1300000.0,1
0,0,1,3300000.0,9700000.0,14,356.0,9800000.0,4800000.0,9400000.0,1900000.0,1
5,0,0,900000.0,2300000.0,16,590.0,1200000.0,1500000.0,2100000.0,900000.0,0
5,0,1,8200000.0,28900000.0,4,485.0,16500000.0,3000000.0,19400000.0,6800000.0,0
1,1,1,4973296.525078213,15206658.34441893,18,617.0,400000.0,4148309.1077172155,14539351.983788429,500000.0,0
5,0,1,1000000.0,2600000.0,8,664.0,900000.0,1200000.0,3500000.0,900000.0,0
3,1,0,7100000.0,27900000.0,8,583.0,8900000.0,7600000.0,19600000.0,6300000.0,0
1,0,1,5015657.337806073,15178884.056373237,18,859.0,300000.0,4110073.2365686395,14715748.836722542,4822118.16683026,0
2,0,0,3100000.0,7300000.0,14,504.0,3200000.0,2822896.6137693534,7200000.0,1500000.0,1
4,0,0,700000.0,2300000.0,16,688.0,1500000.0,300000.0,1900000.0,878124.8320876915,0
3,1,0,1800000.0,5700000.0,2,422.0,4800000.0,2330417.8676326685,3700000.0,2300000.0,0
3,1,1,8400000.0,27000000.0,8,746.0,15000000.0,8400000.0,27000000.0,8344131.057027497,0
3,0,0,7400000.0,17500000.0,20,478.53459039299105,17700000.0,6854134.223374676,27000000.0,9500000.0,1
2,1,1,6700000.0,20200000.0,6,701.0,8800000.0,12200000.0,13900000.0,8200000.0,0
1,0,1,1700000.0,6000000.0,16,754.0,3900000.0,1500000.0,6400000.0,1800000.0,0
3,1,1,5030879.682439128,14935881.566345556,10,515.0,300000.0,200000.0,14375395.104673127,4620397.063799738,1
1,0,1,3800000.0,8800000.0,12,670.0,5200000.0,4700000.0,12200000.0,3800000.0,0
5,0,1,1300000.0,4000000.0,8,407.0,3800000.0,1300000.0,3500000.0,1100000.0,1
5,1,1,3100000.0,10900000.0,12,693.0959262586113,6100000.0,3700000.0,12300000.0,4100000.0,0
1,0,1,5015279.07763265,15193872.331485176,20,715.4639617954685,400000.0,4088079.378803854,14748349.691120803,4790841.712389554,0
2,1,1,8100000.0,24700000.0,6,595.0,5500000.0,6891055.954266442,27300000.0,6500000.0,0
1,1,1,8900000.0,22900000.0,4,757.0,8200000.0,11600000.0,17800000.0,7800000.0,0
5,0,1,4200000.0,8500000.0,4,386.0,8700000.0,4600000.0,10500000.0,6000000.0,1
5,1,1,4100000.0,11100000.0,18,756.0,1700000.0,3000000.0,10800000.0,3000000.0,0
3,1,0,8300000.0,25700000.0,12,453.0,11147239.832091816,7560015.70849986,20400000.0,5700000.0,1
3,1,0,7500000.0,25200000.0,8,428.18437002571545,1000000.0,800000.0,18300000.0,9000000.0,1
3,0,0,2100000.0,7700000.0,6,703.0,700000.0,4000000.0,8200000.0,1300000.0,0
3,0,0,1400000.0,3200000.0,8,753.0,2200000.0,2000000.0,3600000.0,2000000.0,0
0,1,0,6900000.0,23500000.0,2,621.0,7800000.0,7300000.0,23100000.0,9400000.0,0
0,0,1,2500000.0,9100000.0,10,852.0,5000000.0,4700000.0,7400000.0,1500000.0,0
3,1,1,3800000.0,9400000.0,12,449.2195919596476,7800000.0,2800000.0,14900000.0,5000000.0,1
3,1,1,7700000.0,29300000.0,10,359.0,6800000.0,6100000.0,21900000.0,4200000.0,1
1,1,0,3200000.0,6600000.0,16,534.0,8800000.0,2600000.0,6500000.0,1800000.0,1
0,1,1,8600000.0,20000000.0,10,704.0,10403080.462008294,10000000.0,30800000.0,10300000.0,0
3,1,1,3800000.0,13700000.0,16,662.0,4800000.0,400000.0,12400000.0,5300000.0,0
3,0,0,8400000.0,24805299.710823648,18,599.0,20600000.0,8225369.386709508,20500000.0,8500000.0,0
1,0,0,1600000.0,5400000.0,4,675.4698755696048,4200000.0,2200000.0,4200000.0,1600000.0,0
2,1,0,7800000.0,19400000.0,16,549.0,18600000.0,13300000.0,24100000.0,6900000.0,1
1,0,1,9400000.0,21000000.0,12,443.0,14100000.0,2700000.0,23200000.0,5600000.0,1
3,1,1,4990426.755783992,26700000.0,10,550.0,8448094.514847338,5581184.804668725,17697613.66903706,6600000.0,0
4,1,0,2400000.0,8000000.0,18,393.0,3945906.4343305356,200000.0,7600000.0,3000000.0,1
2,0,1,7500000.0,15100000.0,8,488.0,19800000.0,6728710.325742666,28500000.0,6700000.0,1
5,0,0,3300000.0,11800000.0,16,845.0,6000000.0,1500000.0,9200000.0,2600000.0,0
2,0,0,5500000.0,19000000.0,2,382.0,12500000.0,1000000.0,15200000.0,8100000.0,0
5,1,0,2400000.0,7500000.0,12,357.0,2600000.0,2900000.0,6100000.0,1300000.0,1
1,1,1,8700000.0,27500000.0,16,815.0,8000000.0,13400000.0,23600000.0,5900000.0,0
1,1,0,5025775.185783702,26000000.0,16,368.0,18500000.0,6370042.757255478,29900000.0,8400000.0,1
0,0,0,8400000.0,19800000.0,16,674.0,500000.0,12200000.0,27400000.0,10700000.0,0
5,1,0,9200000.0,23900000.0,10,335.0,5800000.0,7494223.877133356,26000420.397546742,10700000.0,1
2,0,1,4600000.0,12600000.0,2,355.0,6300000.0,6900000.0,14800000.0,6500000.0,1
5,1,0,7600000.0,17500000.0,6,510.0,9100000.0,3500000.0,15700000.0,9800000.0,1
4,0,0,8500000.0,17800000.0,4,698.0,6700000.0,4300000.0,28600000.0,8000000.0,0
4,1,1,3100000.0,8200000.0,18,408.0,2900000.0,3800000.0,10800000.0,3100000.0,1
3,0,1,4900000.0,13100000.0,18,401.0,5700000.0,4100000.0,16400000.0,3600000.0,1
5,1,1,5800000.0,14000000.0,14,418.0,3900000.0,10400000.0,15100000.0,6800000.0,1
0,1,0,5700000.0,21300000.0,4,697.0,3000000.0,6800000.0,20000000.0,5500000.0,0
4,0,0,3200000.0,12200000.0,14,683.0,5271685.306302996,1100000.0,7500000.0,2900000.0,1
4,1,1,8000000.0,23749068.42963896,16,763.0,14900000.0,8800000.0,17600000.0,8900000.0,0
4,1,0,5000000.0,11400000.0,6,336.0,1600000.0,4000000.0,15500000.0,2500000.0,1
2,1,1,2900000.0,8300000.0,10,693.0,7500000.0,1900000.0,9700000.0,4300000.0,0
2,1,0,6400000.0,23900000.0,18,745.0,14800000.0,4000000.0,16300000.0,7000000.0,0
5,0,0,6300000.0,22500000.0,18,629.0,300000.0,3900000.0,23100000.0,8000000.0,0
0,1,0,5900000.0,23300000.0,16,581.0,2200000.0,8100000.0,14900000.0,5800000.0,0
1,0,0,8100000.0,29600000.0,4,672.0,8200000.0,5100000.0,21100000.0,5400000.0,0
5,0,1,7100000.0,20100000.0,4,700.0,16900000.0,2900000.0,15600000.0,4500000.0,0
1,1,0,1400000.0,4400000.0,14,787.0,1600000.0,1200000.0,4200000.0,800000.0,0
3,0,1,2300000.0,8000000.0,8,429.5415954693625,4200000.0,3800000.0,7300000.0,1200000.0,1
1,0,0,7400000.0,16100000.0,4,655.0,9100229.44042677,12900000.0,25300000.0,4300000.0,0
0,0,1,5300000.0,13300000.0,12,572.0,4200000.0,2500000.0,18000000.0,7100000.0,0
5,0,1,7700000.0,16400000.0,2,663.0,1100000.0,5679911.494219799,15800000.0,3900000.0,0
0,1,0,5000000.0,10700000.0,16,726.0,1600000.0,1100000.0,15700000.0,4800000.0,0
5,1,1,6000000.0,12300000.0,12,680.0,11400000.0,5300000.0,13800000.0,7300000.0,0
0,0,0,1400000.0,2700000.0,2,685.0,3400000.0,800000.0,5400000.0,1300000.0,0
5,1,1,9400000.0,23100000.0,6,762.0,12400000.0,10200000.0,22300000.0,6600000.0,0
3,1,0,5200000.0,17200000.0,18,768.0,9200000.0,5500000.0,11700000.0,3800000.0,0
0,0,0,3100000.0,11100000.0,8,504.0,3500000.0,4600000.0,11400000.0,1800000.0,1
3,1,1,8400000.0,20500000.0,12,796.0,10384632.529537618,10500000.0,17600000.0,7325047.548468574,0
0,1,0,1200000.0,2900000.0,18,348.0,400000.0,1200000.0,2900000.0,600000.0,1
5,1,1,4800000.0,13100000.0,6,717.0,8300000.0,8900000.0,18300000.0,2800000.0,0
5,1,1,9200000.0,27048282.173808366,4,565.0,500000.0,13900000.0,23600000.0,8456009.450930797,0
2,1,0,5300000.0,10900000.0,6,647.0,14600000.0,3500000.0,18700000.0,3200000.0,0
3,0,0,4700000.0,10900000.0,2,626.0,9200000.0,2300000.0,14600000.0,5200000.0,0
0,1,0,6500000.0,24700000.0,6,554.0,2700000.0,1100000.0,22700000.0,9600000.0,0
4,0,1,3200000.0,11500000.0,20,864.0,8700000.0,5000000.0,12100000.0,4100000.0,0
4,0,0,4600000.0,12500000.0,6,406.0,10800000.0,200000.0,14000000.0,6800000.0,1
5,0,0,700000.0,1800000.0,10,650.0,1300000.0,1120181.7224013153,2474928.1467394726,882354.8778423188,0
5,1,1,7600000.0,16500000.0,8,534.0,8900000.0,10300000.0,24900000.0,8300000.0,1
4,0,0,1200000.0,2600000.0,8,691.4647539361455,1600000.0,2100000.0,2700000.0,900000.0,0
2,0,0,5100000.0,16500000.0,12,845.0,12100000.0,9000000.0,11400000.0,5700000.0,0
1,1,1,4300000.0,16300000.0,14,792.0,400000.0,400000.0,10200000.0,4000000.0,1
4,0,0,5091183.523356268,15050104.157791734,18,544.0,700000.0,4233818.97665007,15036753.297311414,4884250.1684415,1
2,0,1,4000000.0,13000000.0,10,552.0,3700000.0,1600000.0,15600000.0,3400000.0,0
5,1,0,3900000.0,14900000.0,12,837.0,1100000.0,500000.0,14400000.0,3600000.0,0
0,1,1,6900000.0,21300000.0,18,845.0,17400000.0,5600000.0,21400000.0,6600000.0,0
4,1,1,7000000.0,24100000.0,10,677.0,18800000.0,6000000.0,21600000.0,6300000.0,0
1,0,0,6300000.0,18300000.0,20,430.0,13000000.0,1300000.0,23000000.0,9200000.0,1
3,0,1,8900000.0,22500000.0,12,702.776166565443,11310925.003099427,10800000.0,25637351.200501885,9500000.0,0
0,1,1,5700000.0,19400000.0,8,544.0,4300000.0,6400000.0,19900000.0,5800000.0,1
4,1,1,5200000.0,18300000.0,10,355.0,400000.0,3800000.0,10600000.0,3400000.0,1
4,0,0,7400000.0,17500000.0,4,540.0,8800000.0,7600000.0,17900000.0,3600000.0,1
5,0,0,6500000.0,16000000.0,14,444.0,1100000.0,7900000.0,23100000.0,7900000.0,1
3,0,0,6200000.0,14900000.0,14,567.0,1200000.0,9100000.0,20800000.0,8800000.0,0
5,1,1,2400000.0,6500000.0,20,513.0,6400000.0,2100000.0,5200000.0,2600000.0,1
0,1,0,2500000.0,7100000.0,10,590.0,4000000.0,800000.0,6100000.0,2600000.0,0
2,0,1,2700000.0,8500000.0,20,368.0,4900000.0,4500000.0,5900000.0,2100000.0,1
5,1,0,3000000.0,7600000.0,6,413.0,2300000.0,3500000.0,11400000.0,1700000.0,1
4,0,1,6100000.0,13600000.0,4,401.0,10700000.0,2000000.0,20500000.0,3900000.0,1
3,0,0,1500000.0,5400000.0,18,687.0,2779821.1572711514,400000.0,4500000.0,1700000.0,0
2,0,0,6500000.0,14100000.0,14,577.0,4600000.0,12000000.0,25100000.0,3900000.0,0
4,1,0,5009882.824666965,15247725.17525924,10,576.0,500000.0,4392641.036896043,14599379.304719232,4671270.529089979,0
1,1,0,4985322.259128566,23400000.0,16,687.0,7752827.038457893,3700000.0,29600000.0,8200000.0,0
4,0,0,5500000.0,11600000.0,12,474.0,1800000.0,2400000.0,20100000.0,5600000.0,1
4,0,0,1200000.0,4400000.0,6,709.0,2800000.0,2300000.0,4100000.0,1700000.0,0
4,0,1,6900000.0,20200000.0,18,438.0,9600000.0,6200000.0,26800000.0,5700000.0,1
3,0,1,8000000.0,25300000.0,4,667.232954228988,10973324.530010227,7300000.0,24400000.0,6600000.0,0
3,1,1,4100000.0,13900000.0,20,383.0,1900000.0,2300000.0,15800000.0,3800000.0,1
2,0,0,1400000.0,4700000.0,20,563.0,400000.0,2300000.0,2800000.0,1400000.0,0
4,1,1,1600000.0,3200000.0,20,371.0,1600000.0,2300000.0,4600000.0,1000000.0,1
1,0,0,2100000.0,4200000.0,12,379.0,2700000.0,2100000.0,8100000.0,2500000.0,1
1,1,0,8800000.0,30200000.0,18,704.1134968672775,17100000.0,7900000.0,28700000.0,11100000.0,0
3,1,1,7100000.0,25400000.0,10,725.0,20600000.0,5300000.0,16000000.0,8600000.0,0
1,1,0,8600000.0,25530752.867658943,16,678.0,19700000.0,13400000.0,22200000.0,5300000.0,0
2,1,1,5400000.0,14800000.0,6,724.0,1000000.0,400000.0,13100000.0,5400000.0,0
3,0,1,1000000.0,2500000.0,6,808.0,2900000.0,600000.0,2000000.0,500000.0,0
0,0,0,5400000.0,18400000.0,8,625.0,12100000.0,3000000.0,13000000.0,4800000.0,0
2,0,0,4200000.0,16800000.0,4,771.0,6500000.0,4500000.0,10500000.0,5800000.0,0
2,1,0,7500000.0,22400000.0,14,695.0,8100000.0,3900000.0,15300000.0,9400000.0,0
4,0,0,1200000.0,3300000.0,2,564.0,2200000.0,500000.0,4700000.0,1100000.0,0
4,0,1,6300000.0,14500000.0,10,349.0,3800000.0,12300000.0,16500000.0,5700000.0,1
4,0,1,5041730.944038166,15102430.358955598,4,797.0,300000.0,400000.0,14391858.82789896,4657973.025024972,0
3,0,0,7400000.0,28800000.0,8,391.0,20000000.0,7900000.0,23600000.0,7200000.0,1
5,1,0,2200000.0,5400000.0,12,833.0,4900000.0,3300000.0,7000000.0,1600000.0,0
5,0,0,4000000.0,9100000.0,10,515.0,600000.0,6400000.0,9900000.0,5500000.0,1
4,0,1,2700000.0,10400000.0,16,671.0,6100000.0,3700000.0,5600000.0,4000000.0,0
0,1,1,2000000.0,6900000.0,4,404.0,4900000.0,1600000.0,4200000.0,3000000.0,0
4,1,0,6400000.0,14800000.0,6,537.0,2300000.0,3700000.0,18600000.0,6500000.0,1
5,1,1,1400000.0,5100000.0,4,348.0,2100000.0,900000.0,4000000.0,1300000.0,0
0,1,1,2800000.0,6300000.0,12,647.0,4100000.0,2658178.523048592,8700000.0,2300000.0,0
2,1,1,8200000.0,28700000.0,14,436.9620796126222,11499244.020974696,7537080.15282844,17700000.0,4300000.0,1
3,1,0,9000000.0,26700000.0,14,638.0,5300000.0,7676713.162239905,31300000.0,5200000.0,0
5,1,1,800000.0,2100000.0,12,363.0,1200000.0,1000000.0,3100000.0,900000.0,1
4,1,1,6100000.0,21200000.0,6,808.0,700000.0,7200000.0,22300000.0,6100000.0,0
4,1,1,2400000.0,9400000.0,2,664.0208909781143,3700000.0,300000.0,7100000.0,3500000.0,0
4,0,1,6000000.0,17000000.0,12,607.0,15300000.0,3200000.0,22100000.0,3900000.0,0
2,1,1,7900000.0,22500000.0,6,571.0,8100000.0,5300000.0,17900000.0,8100000.0,0
3,0,1,5071727.454473295,25700000.0,18,446.0,16900000.0,13600000.0,29300000.0,10100000.0,1
3,1,1,1800000.0,6400000.0,20,436.0,1500000.0,2900000.0,4400000.0,1300000.0,1
3,1,1,5800000.0,14100000.0,12,738.0,11700000.0,4400000.0,15400000.0,8400000.0,0
3,0,0,2800000.0,9400000.0,10,519.0,7000000.0,3500000.0,7700000.0,1500000.0,1
3,0,1,4000000.0,8300000.0,8,531.0,3700000.0,7400000.0,15200000.0,5900000.0,1
1,1,0,1000000.0,3400000.0,18,578.0,2300000.0,400000.0,3100000.0,1200000.0,0
0,0,0,9100000.0,21100000.0,20,578.0,5900000.0,6200000.0,24919062.945478797,5600000.0,0
0,0,0,4600000.0,18100000.0,14,442.0,2800000.0,200000.0,15600000.0,3300000.0,1
2,1,0,7800000.0,16900000.0,6,751.0,17400000.0,6300000.0,20400000.0,6786387.875112945,0
4,0,1,6600000.0,18800000.0,10,353.0,16500000.0,9500000.0,20000000.0,6200000.0,1
5,1,0,5017313.159499585,26600000.0,12,664.0,5200000.0,2900000.0,22500000.0,6084246.719311055,0
1,0,0,7400000.0,26600000.0,18,505.0,2200000.0,2400000.0,22400000.0,3900000.0,1
3,0,1,4300000.0,16600000.0,10,571.0,5700000.0,3700000.0,12800000.0,5800000.0,0
2,1,1,4981483.380257679,15201158.145428972,16,754.0,12400000.0,5049096.076782502,15122670.152682995,6100000.0,0
5,1,0,1100000.0,3900000.0,20,858.0,3200000.0,1200000.0,3800000.0,1100000.0,0
3,0,1,8600000.0,21800000.0,20,641.0,5300000.0,8800000.0,24000000.0,9100000.0,0
0,1,1,9400000.0,27776155.278236493,16,592.0,9300000.0,11800000.0,30500000.0,5800000.0,0
3,0,1,5300000.0,20300000.0,14,432.0,15000000.0,5557656.225104064,17200000.0,5900000.0,1
1,1,1,8700000.0,25791364.62938173,18,558.0,18300000.0,11500000.0,26190062.979017824,5900000.0,0
3,0,1,4800000.0,14200000.0,12,547.0,10400000.0,700000.0,9800000.0,2400000.0,1
4,1,0,4400000.0,9800000.0,18,732.0,2400000.0,2400000.0,15100000.0,4400000.0,0
1,0,1,5400000.0,19300000.0,12,784.0,5000000.0,1800000.0,20300000.0,6500000.0,0
5,1,1,8400000.0,24824283.620016545,10,605.0,18900000.0,10300000.0,22000000.0,9100000.0,0
1,0,1,5400000.0,19500000.0,18,688.0,12100000.0,800000.0,17000000.0,3500000.0,0
3,1,1,9400000.0,27689896.951904476,10,617.0,12239725.96781836,5800000.0,29400000.0,8834678.483872011,0
0,1,1,800000.0,2400000.0,4,518.0,500000.0,800000.0,2800000.0,500000.0,0
0,1,0,3800000.0,14800000.0,10,390.0,5900000.0,5700000.0,9500000.0,4600000.0,1
4,0,0,3100000.0,6300000.0,4,370.0,8600000.0,4100000.0,8800000.0,2800000.0,1
3,1,1,6000000.0,21300000.0,4,802.0,4700000.0,8900000.0,17300000.0,7600000.0,0
2,1,1,6800000.0,15500000.0,12,338.0,9900000.0,1200000.0,21800000.0,8500000.0,1
5,1,0,5200000.0,11700000.0,6,658.0,8100000.0,5100000.0,11400000.0,5600000.0,0
0,1,0,1900000.0,6700000.0,12,595.0,3000000.0,3200000.0,4900000.0,1700000.0,0
5,0,1,3600000.0,8500000.0,20,594.0,4400000.0,6400000.0,7400000.0,4500000.0,0
3,0,1,1500000.0,4100000.0,14,611.0,600000.0,2000000.0,4800000.0,2100000.0,0
3,1,0,2000000.0,5800000.0,8,799.0,3000000.0,3100000.0,5500000.0,1000000.0,0
5,0,0,9200000.0,18600000.0,20,497.0,1000000.0,300000.0,24200000.0,10700000.0,1
0,1,1,6100000.0,15900000.0,18,456.0,12900000.0,10800000.0,19100000.0,8800000.0,1
5,1,0,5058522.606501567,15012425.146399705,8,396.0,400000.0,300000.0,14411642.114695163,4581789.8106450215,1
1,0,0,800000.0,2300000.0,10,770.0,900000.0,900000.0,2900000.0,1100000.0,0
0,1,0,3300000.0,9000000.0,16,797.0,3000000.0,6400000.0,10300000.0,3300000.0,0
1,1,0,5800000.0,18700000.0,20,586.0,14100000.0,3000000.0,15600000.0,6000000.0,0
5,1,0,8500000.0,23400000.0,16,604.0,10901783.582862597,7558685.127808291,24500000.0,4800000.0,0
0,1,1,4100000.0,12800000.0,8,799.0,3700000.0,700000.0,9400000.0,2700000.0,0
2,0,0,7800000.0,26400000.0,4,763.0,2200000.0,8400000.0,16600000.0,6700000.0,0
0,0,0,7500000.0,23000000.0,14,725.0,8900000.0,4800000.0,20200000.0,7100000.0,0
2,0,0,2300000.0,8800000.0,18,336.0,1800000.0,800000.0,5200000.0,1500000.0,1
4,0,1,600000.0,2300000.0,6,495.0,1700000.0,600000.0,2000000.0,926431.3105854118,1
1,1,0,2900000.0,11500000.0,20,431.0,3600000.0,3800000.0,5900000.0,3100000.0,1
5,1,0,900000.0,2200000.0,2,415.0,600000.0,1700000.0,2900000.0,700000.0,1
5,0,1,9000000.0,20400000.0,6,451.0,5200000.0,11400000.0,28200000.0,9000000.0,1
1,1,0,4800000.0,14300000.0,4,489.0,12400000.0,7900000.0,17700000.0,3600000.0,1
1,0,0,1600000.0,4600000.0,12,415.0,800000.0,600000.0,3900000.0,1500000.0,1
3,1,0,2600000.0,8100000.0,12,425.0,7300000.0,1900000.0,6800000.0,2200000.0,1
4,0,1,1800000.0,4600000.0,14,453.0,1700000.0,2400000.0,4700000.0,1600000.0,1
5,0,1,4400000.0,11800000.0,20,634.0,5900000.0,7300000.0,15200000.0,4300000.0,0
2,1,0,5032827.260442898,15073890.568705402,20,519.0,6922729.61400463,4746483.798375925,15073038.137880614,4906525.898652984,1
4,1,1,800000.0,2100000.0,6,353.0,700000.0,300000.0,2900000.0,1200000.0,1
3,0,0,1500000.0,3200000.0,4,767.0,2000000.0,400000.0,3700000.0,1400000.0,0
0,1,1,7700000.0,16900000.0,14,473.0,9442753.021320049,4000000.0,29000000.0,6400000.0,1
5,0,1,7200000.0,21300000.0,2,801.0,9900000.0,1700000.0,20400000.0,7200000.0,0
4,0,0,1000000.0,2300000.0,16,543.0,2189594.9758564625,1267829.909056366,2000000.0,1000000.0,1
1,0,0,6300000.0,17200000.0,12,714.0,10100000.0,4200000.0,24700000.0,8500000.0,0
3,0,0,1900000.0,4100000.0,12,830.0,4600000.0,1100000.0,5300000.0,2100000.0,0
5,0,0,4400000.0,15300000.0,4,401.0,6763071.172666623,5400000.0,17500000.0,2400000.0,0
0,1,0,9100000.0,26400000.0,6,518.0,15800000.0,1100000.0,26019651.544200704,5700000.0,1
2,0,1,900000.0,2300000.0,20,367.0,2163604.029661306,1200000.0,3400000.0,1300000.0,1
0,0,1,4600000.0,12000000.0,12,493.0,4500000.0,700000.0,16200000.0,3600000.0,1
2,0,1,9400000.0,22700000.0,14,505.0,4000000.0,7112594.318777252,24700000.0,8208703.061221485,1
5,0,0,6900000.0,26500000.0,16,441.73826678033134,20500000.0,9800000.0,17100000.0,9400000.0,1
2,0,0,5037004.707556163,15185986.459857643,8,735.0,800000.0,400000.0,14334921.695571994,4581986.0915948665,0
5,0,1,1900000.0,6700000.0,2,622.0,4200000.0,200000.0,3900000.0,1700000.0,0
4,0,1,4400000.0,16400000.0,6,513.0,5400000.0,7500000.0,13100000.0,5700000.0,1
4,1,1,1200000.0,4100000.0,16,585.0,900000.0,900000.0,2300000.0,900000.0,0
1,0,1,1000000.0,3000000.0,10,813.0,2900000.0,500000.0,3300000.0,800000.0,0
0,0,0,3100000.0,10400000.0,18,622.0,1300000.0,5000000.0,7200000.0,1600000.0,0
1,0,1,2100000.0,6300000.0,16,706.224655003782,2400000.0,2200000.0,4400000.0,2200000.0,0
0,1,0,2100000.0,4700000.0,2,459.0,4000000.0,1300000.0,8100000.0,1200000.0,1
4,0,0,9400000.0,27288147.014700107,18,369.0,20600000.0,5600000.0,27708456.329736054,7200000.0,1
